ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
104396,280000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
104397,50000,1,2,1,41,0,0,0,0,0,0,9172,10184,11204,12214,12458,12719,1172,1192,1202,446,462,464
104398,200000,1,2,1,36,-1,-1,-1,-1,0,-1,8812,15189,6205,37658,696,1430,15234,6225,38150,2,1434,2265
104399,50000,1,2,2,23,0,0,0,0,0,0,19455,13675,10476,11197,11609,11922,1500,1500,1200,600,500,800
104400,10000,0,2,2,24,1,2,0,0,0,2,5378,5146,6205,7139,7918,7646,0,1300,1200,900,0,700
104401,100000,1,1,2,37,-1,-1,0,-1,-1,-2,1725,21711,10487,780,0,0,21711,1000,780,0,0,0
104402,50000,1,2,2,37,1,2,0,0,0,0,26305,25583,26649,27584,28135,28878,0,1481,1416,967,1156,1000
104403,100000,1,1,2,25,0,0,0,0,0,0,11801,12905,14378,14838,15447,16539,1600,2000,1000,1000,1500,0
104404,20000,0,3,1,37,0,-1,0,0,0,0,18629,19202,20459,19493,17289,17684,21473,1576,2000,600,1000,700
104405,400000,0,1,1,36,0,0,0,0,0,-1,44765,35776,67887,20356,12780,11625,10006,3072,72,62,11681,31071
104406,80000,1,2,1,25,0,0,0,0,0,0,76358,77433,74050,73361,56966,59130,3000,3000,2700,2000,5000,2200
104407,470000,0,1,2,27,-1,-1,-1,-1,0,0,4007,3201,14509,21168,14501,8726,3201,14509,21168,0,1528,6970
104408,230000,1,1,1,46,-2,-2,-2,-2,-2,-2,4957,9463,7697,5308,2048,6283,9467,7697,5308,2048,6283,18157
104409,310000,1,2,1,42,-2,-2,-2,-2,-2,-2,2851,4609,2109,14109,2109,2218,7869,2109,14109,2109,2218,1809
104410,80000,1,1,1,50,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
104411,400000,1,2,1,24,0,0,0,0,0,0,187790,176294,190256,89128,39276,23440,5519,44776,1502,2026,1015,52100
104412,186612,1,2,2,35,0,0,0,0,0,0,179510,183223,164905,156143,149070,148820,10207,5254,6511,4877,4961,5383
104413,170000,1,2,1,34,-1,-1,-1,-1,-1,0,326,326,326,326,652,326,326,326,326,652,0,326
104414,20000,1,2,2,23,0,0,0,0,2,0,4561,6474,8353,13192,14871,11536,2000,2000,5000,2000,1000,2000
104415,20000,0,1,2,30,-1,0,0,0,0,0,82812,85352,91161,92910,98710,150,2697,6000,3000,6000,150,1832
104416,90000,0,4,2,26,-2,-2,-2,-2,-2,-2,2862,0,0,1000,326,326,0,0,1000,326,326,1178
104417,50000,1,2,1,25,2,0,0,0,0,0,50105,50802,49988,19287,19698,20228,2300,1305,1000,855,1000,1000
104418,30000,0,2,1,25,-1,-1,-2,-1,2,2,30527,29910,0,25919,26383,25691,1389,0,25919,1000,0,19283
104419,200000,0,1,1,34,-2,-2,-2,-2,-2,-2,466,1242,4006,941,2357,2945,1242,4034,945,2366,2947,1143
104420,320000,0,1,1,58,-1,2,-1,0,0,-1,380,64,948,632,316,316,0,1200,0,0,316,316
104421,260000,0,1,2,32,-1,-1,-1,2,-1,0,2112,728,100,100,499,499,733,100,0,499,0,0
104422,50000,0,2,2,45,0,0,0,2,0,0,19834,19387,22574,20483,20121,20191,1340,5000,0,729,793,642
104423,130000,0,3,1,47,0,0,0,0,0,0,85739,87438,69094,50863,26790,24103,3702,2864,1500,3731,575,24
104424,210000,1,2,1,34,0,0,0,0,0,0,140272,115922,105875,97873,90872,72969,6018,6029,3000,3500,3000,3000
104425,20000,0,2,2,45,0,0,0,0,0,-1,18030,19015,24574,14750,3661,1128,1610,1262,1204,436,1405,0
104426,360000,0,5,1,50,1,-2,-2,-2,-2,-2,4767,-233,-233,-233,-233,-233,0,0,0,0,0,0
104427,380000,0,1,1,34,0,-1,-2,-2,-2,-2,1771,0,0,0,0,0,0,0,0,0,0,0
104428,210000,1,2,1,36,0,0,0,0,0,0,124011,119970,68742,65557,65287,64428,5011,3000,3000,3000,3000,2500
104429,30000,0,2,2,54,0,0,2,2,2,2,10568,13075,13565,13055,13525,0,3000,1000,0,1000,2000,0
104430,50000,1,2,2,45,-2,-2,-2,-2,-2,-2,330,330,4975,4810,330,330,330,4975,4838,330,330,330
104431,60000,0,1,2,29,0,0,0,0,2,2,40851,41891,44788,47728,48617,49669,2000,3600,3700,1800,2000,0
104432,290000,0,2,1,30,-1,-1,-1,0,0,0,8452,7718,237648,236463,146420,148600,7728,237648,8900,5300,5541,4700
104433,200000,1,2,1,34,-2,-2,-2,-2,-2,-2,17822,19741,18718,15033,12785,8426,19855,18914,15112,12849,8468,27378
104434,90000,1,1,2,27,0,0,0,0,0,0,81111,83081,60210,61221,62636,54261,3500,3000,2600,2600,3000,1500
104435,210000,1,1,1,44,0,0,0,0,0,0,89519,50144,52148,50723,43200,17556,20033,10000,5012,1251,2007,10125
104436,60000,1,2,1,46,-1,0,0,0,0,-1,719,686,686,686,686,704,684,684,684,684,704,373
104437,310000,1,1,2,39,0,0,0,0,0,0,300500,265766,245458,249435,240521,246525,11027,10500,14000,10000,10000,10000
104438,50000,1,3,1,48,-1,-1,2,-1,-1,0,2896,1360,812,4012,28672,28875,1500,500,4100,28800,1011,1041
104439,500000,1,1,2,37,-2,-2,-2,-2,-2,-2,747,0,0,989,0,0,0,0,989,0,0,880
104440,200000,0,1,1,29,-1,-1,-1,0,0,-1,295,1130,12791,40341,9238,1017,1130,12791,28000,1000,2000,74179
104441,20000,1,3,1,31,-1,5,4,3,2,0,14320,13815,13403,12888,12019,11500,0,86,0,0,435,480
104442,140000,1,2,3,41,0,0,0,0,0,0,19346,21708,22940,19068,16409,16383,3000,2000,2198,1000,3000,2399
104443,740000,0,1,1,50,0,0,0,0,0,0,321279,316083,317219,296560,285912,268257,13000,13200,11000,10000,10000,15000
104444,30000,0,2,2,24,2,0,0,0,2,2,25851,26912,27535,29175,28625,30383,1779,1402,2042,0,2192,0
104445,50000,0,2,2,51,0,0,0,0,0,0,48726,49050,49584,19791,18518,19078,2100,1600,700,670,866,618
104446,340000,0,1,1,41,-1,-1,-1,-1,-1,-1,624,2431,595,1193,25235,5868,2431,595,1193,25235,5868,2387
104447,50000,1,2,1,46,0,0,0,0,0,0,49859,49160,49222,29291,29391,29826,2438,2200,1187,1213,1073,1066
104448,98631,0,1,1,39,0,0,0,0,0,0,97989,87268,95308,74822,46202,41383,9228,17810,4801,4589,9042,8905
104449,500000,0,3,1,49,0,0,0,0,0,0,260991,214726,230250,188805,192229,2786,7890,20132,20004,7714,3000,1543
104450,310000,0,1,2,30,-2,-2,-2,-2,-2,-2,1544,1648,1284,1088,892,-304,1300,1000,1000,1000,304,39544
104451,60000,1,2,2,28,1,-1,-1,2,-1,-1,0,1672,836,836,780,390,1672,836,0,780,390,0
104452,20000,0,3,2,23,0,0,0,0,0,0,19812,20388,19145,20124,20127,20150,1300,1330,1309,702,719,1000
104453,30000,0,2,2,33,0,0,0,0,0,-2,28949,30319,29400,30000,0,0,2233,1000,600,0,0,0
104454,30000,1,2,1,26,-2,-2,-2,-2,-2,-2,-32,5588,1200,2444,2309,0,11208,1211,2444,2615,0,0
104455,30000,0,1,1,50,0,0,0,1,1,1,24900,26397,27867,29116,29926,29686,1916,2000,2076,1399,369,797
104456,150000,1,2,1,41,-2,-2,-2,-2,-2,-2,11026,9459,9929,1595,3630,3516,9640,9976,1595,3647,3516,11071
104457,10000,0,2,2,41,1,2,2,2,2,2,8722,9592,9289,10140,10417,10104,1157,0,1008,584,0,198
104458,60000,0,1,1,54,1,2,0,0,0,0,60500,58926,58625,58822,56661,40700,0,2500,2500,3000,4500,3000
104459,200000,1,2,1,45,0,0,0,0,0,0,193641,121830,122181,121888,66771,65495,4543,5000,4500,3100,3000,1300
104460,30000,1,2,1,42,0,0,0,0,0,2,27276,30470,27699,28257,30695,30059,3671,1500,1018,2900,0,869
104461,260000,1,1,2,31,-1,-1,-2,-2,-2,-2,16083,759,-484,-484,3872,2,759,0,0,4356,0,3200
104462,500000,1,2,2,33,-2,-2,-2,-1,0,0,13284,17262,81198,40049,54258,59569,17311,81938,40060,30000,20000,10000
104463,80000,1,2,1,32,0,0,0,0,0,0,77808,77180,79147,81159,69573,70306,3000,4000,4000,5000,8000,2800
104464,170000,0,2,1,39,-2,-2,-2,-2,-2,-2,0,582,0,582,291,90,582,0,582,291,90,750
104465,10000,0,2,1,59,0,0,0,0,0,0,6827,7849,8704,8877,9063,9318,1290,1145,318,329,406,186
104466,180000,1,1,1,38,2,0,0,0,0,0,183939,176737,179787,181918,169664,173169,8000,7900,6900,6200,6700,6700
104467,160000,1,2,1,44,1,-1,0,0,0,-2,0,5621,6468,6600,0,0,5621,1000,132,0,0,0
104468,380000,0,2,2,34,0,0,0,0,0,0,194314,179206,193992,174675,171253,169121,9010,35000,5000,6000,5000,4400
104469,50000,0,2,2,51,0,0,0,0,0,0,50383,49073,31036,20061,19710,19687,2304,2224,19691,1000,725,1000
104470,100000,0,2,2,30,0,0,0,0,0,-1,31373,32155,32331,29035,19576,33825,1602,1451,4,41,34938,292
104471,320000,1,2,2,28,1,-2,-1,-1,0,-1,0,0,2428,990,495,854,0,2428,990,0,854,495
104472,50000,0,1,2,25,0,0,0,-2,-2,-2,50401,46275,0,0,0,0,5000,0,0,0,0,0
104473,150000,1,2,2,27,0,0,0,0,0,0,143596,147891,147248,139846,142808,150770,6241,5000,4400,4500,9600,0
104474,50000,0,2,2,39,0,0,0,0,2,2,25637,28371,29913,32417,31597,33575,3500,2000,3000,0,2500,3000
104475,100000,1,1,2,28,0,0,0,0,0,0,53494,52656,52600,52336,55831,56265,4173,3000,2025,5000,3000,3000
104476,60000,1,2,1,37,0,0,0,0,0,0,59462,60866,54007,52089,29397,29110,3000,2570,2202,1200,1100,1100
104477,30000,0,3,2,23,0,0,-2,-1,0,0,4443,370,380,590,7704,20204,430,400,601,7504,15005,5674
104478,390000,0,2,2,41,0,0,0,0,-1,-1,22309,21921,18357,17376,835,835,1325,1283,1092,14836,837,4904
104479,90000,1,2,1,44,0,0,0,0,0,0,82253,88238,83204,81645,84629,87981,8238,3200,3000,5000,5000,3000
104480,160000,1,2,1,25,-1,-1,-1,-1,0,0,8030,8030,8030,19069,15359,10846,8030,8030,19069,5359,377,5877
104481,80000,1,1,2,29,0,0,0,0,0,0,48164,49388,51760,52650,55477,55020,2000,3305,3000,7767,7007,5000
104482,20000,0,2,3,48,0,0,0,2,0,0,16537,16192,16926,17333,16820,17175,1500,3500,1000,1000,1000,1000
104483,80000,0,1,2,42,5,4,3,2,0,0,74477,68633,62890,56788,52287,52287,0,0,0,0,0,50771
104484,160000,1,2,2,32,2,2,2,2,-1,0,400,400,400,0,20818,20818,0,0,0,20818,0,0
104485,260000,0,1,3,41,0,0,0,0,0,0,253795,253126,253218,249770,243277,240576,9269,9090,9034,8521,10067,8100
104486,200000,1,1,1,44,2,0,0,0,0,0,188553,192100,126343,125700,126448,81008,8011,5203,4000,5000,3001,3000
104487,130000,0,2,1,33,-1,-1,-1,-1,-1,-1,99,99,99,99,99,98,99,99,99,99,98,894
104488,110000,0,1,2,29,1,-2,-2,-1,0,-1,0,0,0,9150,1960,3930,0,0,9150,0,3930,0
104489,240000,0,1,1,36,-1,-1,-2,-1,-1,-1,229,-167,-563,254,-142,344,0,0,1213,0,1032,0
104490,240000,1,1,2,34,0,0,0,0,0,0,14038,25558,26526,28082,29695,31223,12000,1500,1800,1860,1800,2000
104491,120000,1,1,1,42,-1,-1,-1,-1,-1,-1,344,881,1778,1885,607,687,881,1781,1885,607,687,1203
104492,80000,0,1,2,30,0,0,2,2,2,2,76539,21644,17427,67659,63815,48670,3510,41,65007,53,3228,0
104493,30000,1,2,2,22,0,0,0,0,0,0,30719,30123,30112,26763,22303,24397,1900,1626,1267,766,10000,919
104494,230000,1,1,2,28,0,0,0,0,0,0,45405,41630,38940,37150,36306,33563,2500,3013,4000,5006,3000,3000
104495,190000,0,2,2,56,0,0,0,0,0,0,105046,85715,66984,67864,68156,67958,2777,2458,2411,2405,2595,3000
104496,140000,0,2,1,32,0,0,0,0,0,0,134236,134663,137485,137450,135638,136375,6300,6500,6300,6000,5200,5000
104497,20000,0,3,2,49,0,0,0,-2,-2,-2,16787,18464,0,0,0,0,2074,0,0,0,0,0
104498,100000,1,2,2,29,0,0,0,0,0,0,87018,75666,74709,76143,73327,147496,3267,3324,4220,2728,2800,2825
104499,230000,0,1,1,41,-2,-2,-2,-2,-2,-2,1552,792,19272,1172,1172,2246,792,19272,1172,1172,2246,1172
104500,50000,0,2,1,31,0,0,0,0,0,0,41166,50684,48823,27874,40143,38474,27064,1621,1474,3622,705,997
104501,220000,0,1,1,38,0,0,0,0,0,0,215641,216481,215638,177792,179402,177673,8479,7837,6190,6513,6764,5648
104502,10000,0,2,1,29,0,0,0,0,0,0,9406,9968,9385,5163,780,0,3009,2000,2009,0,0,0
104503,270000,1,2,1,56,0,0,0,0,0,0,137807,123769,104377,106651,109294,101151,5000,5000,3953,4500,4000,3900
104504,420000,0,1,2,29,0,0,0,0,0,0,194505,144086,144169,122453,120509,119783,5479,5502,4193,5006,4503,4003
104505,50000,1,2,2,23,0,0,0,0,0,0,49026,48983,38417,27038,26254,26352,1748,1408,1000,1000,1000,1000
104506,310000,0,2,1,34,-1,0,0,-1,-1,-1,63908,64224,4595,636,72955,-18,1867,1023,641,73319,0,150
104507,140000,1,2,1,55,0,0,0,0,0,0,108038,110216,84516,72391,61298,62193,4200,2822,2336,2588,2250,2491
104508,180000,0,2,1,48,0,0,0,0,0,0,178440,176624,76565,82825,81763,66120,8000,10000,10000,10000,10000,3000
104509,20000,1,2,1,63,-1,2,2,0,-1,-1,858,2310,1716,929,978,0,1716,0,0,978,0,0
104510,160000,1,2,1,28,0,0,0,0,0,0,6031,7057,7912,8080,8250,8565,1280,1132,300,300,452,312
104511,120000,1,3,2,37,-1,-1,-1,-1,-1,-1,776,1616,776,776,776,776,1616,776,776,776,776,776
104512,330000,1,2,1,37,-1,-1,-1,-1,0,0,2202,2900,2335,7278,6646,5324,2911,2579,7278,6,26,2089
104513,360000,1,1,1,31,-2,-2,-2,-2,-2,-2,0,18540,9007,9500,8675,6573,18540,10000,10000,9000,6600,32810
104514,300000,1,1,2,42,0,-1,-2,-2,-2,-2,1079,0,0,0,0,0,0,0,0,0,0,1482
104515,500000,1,1,1,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000
104516,80000,1,2,1,42,0,0,0,-1,-1,0,43045,43024,9821,600,53900,55000,1301,5098,600,53900,1100,10000
104517,170000,0,1,2,30,0,0,0,0,-2,-2,129848,89684,31050,0,0,0,5115,2500,0,0,0,0
104518,50000,1,2,1,48,0,0,0,0,0,-1,46589,48009,48942,36545,5107,4640,2500,2174,2117,117,4853,0
104519,150000,1,2,2,34,-1,-1,-1,-1,-1,-1,1467,698,4102,713,810,5438,701,4137,719,817,5467,9587
104520,80000,1,2,2,37,0,0,0,0,0,0,21054,21776,22790,23411,23882,24356,1365,1379,1000,1000,871,1000
104521,200000,1,1,1,28,-1,-1,-2,-2,-2,-2,1760,0,0,0,0,0,0,0,0,0,0,0
104522,90000,1,2,2,39,2,2,2,2,2,2,82326,82827,87070,87961,86445,91520,2700,6500,3200,0,6500,0
104523,10000,0,2,1,39,0,0,-1,-1,-1,-2,478,460,0,460,0,0,472,0,460,0,0,0
104524,180000,0,3,1,37,-1,-1,-1,0,-1,-1,1170,420,2745,3053,1012,1312,420,2745,1000,1392,1312,1110
104525,280000,1,1,2,37,-1,2,-1,-1,-1,-1,2560,2343,4689,2289,1700,803,0,4689,2300,1725,803,129
104526,130000,0,2,2,25,2,0,0,0,0,-1,128947,126454,128179,75525,76862,6131,5006,4252,3000,1537,10000,21300
104527,30000,1,2,1,24,0,0,0,2,2,0,26755,27828,29103,29565,26319,27738,1507,2172,1523,0,2000,2000
104528,60000,0,2,2,38,0,0,0,0,0,0,42184,42108,41300,40840,40366,39737,2014,1616,1566,1700,1600,1400
104529,140000,1,3,2,26,0,0,0,0,0,0,93384,93443,57219,57621,48323,45082,3514,3000,2000,2000,1636,1686
104530,230000,0,2,1,38,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
104531,360000,1,1,1,35,1,-1,2,0,0,0,0,2819,2600,2800,2800,0,2819,0,200,0,0,0
104532,50000,0,1,2,24,1,-2,-2,-2,-2,-1,0,0,0,0,0,394,0,0,0,0,394,0
104533,300000,1,3,2,44,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
104534,70000,1,1,2,26,1,2,2,2,2,2,52204,53250,53799,52330,55666,56839,2500,1983,0,4206,2200,0
104535,320000,0,1,1,29,0,0,0,0,0,0,40271,91965,86047,82233,72175,77831,60043,5036,5075,5017,10077,3062
104536,50000,0,2,2,29,0,-1,-1,-1,-1,-1,132,474,300,336,168,132,474,0,168,0,132,6111
104537,300000,1,2,2,47,0,0,0,0,0,0,225542,212958,195533,98158,66438,68863,7055,5536,5052,1794,5000,2000
104538,200000,1,1,2,30,0,0,0,0,0,0,74961,69702,63210,57098,46455,38265,2513,1656,5000,20000,15000,14000
104539,20000,1,2,1,29,0,0,2,3,3,2,16196,17825,20234,20510,19897,19900,2200,3000,900,0,500,0
104540,200000,1,1,2,25,1,2,3,2,3,2,133797,144095,140383,146531,142795,136981,14000,0,10000,0,0,5100
104541,80000,1,3,1,44,0,0,0,0,0,0,40821,42443,42573,43386,13513,13781,2281,1411,1224,491,493,662
104542,30000,0,1,2,34,1,2,2,2,2,0,26921,27809,21658,22794,22289,22916,1700,0,1800,0,1000,1000
104543,320000,0,1,2,55,2,2,2,2,0,0,200545,205973,211323,202240,122963,125465,9600,9500,0,4253,4332,4300
104544,360000,1,2,1,33,0,0,0,0,0,0,325839,300726,252603,253759,255424,253826,11083,8948,8727,9118,9026,8997
104545,20000,1,2,1,29,2,2,2,0,0,0,18985,20271,19658,20086,19630,19627,3100,0,1600,400,393,270
104546,450000,1,3,1,36,-2,-2,-2,-2,-2,-2,3996,9120,8528,0,6368,3000,9120,8528,0,6368,3000,3238
104547,160000,1,2,2,39,0,0,0,0,0,0,32930,20090,49448,38415,59138,77579,14000,40015,1625,32044,27248,3650
104548,350000,0,1,1,50,0,0,0,0,0,0,348938,326648,228830,198817,193859,154477,11000,8500,15022,7000,20000,20000
104549,20000,0,1,2,22,0,0,0,0,0,0,16620,17446,18534,19145,19547,19947,2000,2000,1278,1000,1000,764
104550,60000,1,1,2,28,0,0,0,0,0,0,23518,25542,27649,29718,30171,30678,2700,2800,2800,1200,1100,1200
104551,50000,0,2,1,44,1,2,2,2,0,0,38671,36772,33101,28192,22676,14647,2300,1700,0,517,503,585
104552,240000,1,1,2,33,0,0,0,0,0,0,103100,106908,109419,111838,112727,115479,5295,5500,5500,4000,4500,4000
104553,10000,1,2,2,32,-1,-1,0,0,0,0,77,7417,8459,9493,9678,9634,7417,1166,1200,300,1000,500
104554,50000,0,2,1,44,1,2,2,2,0,0,38671,36772,33101,28192,22676,14647,2300,1700,0,517,503,585
104555,410000,1,3,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,3932,0,0,0,0,3932,1238
104556,180000,0,2,1,46,0,0,0,0,0,0,97660,95200,99380,77876,65494,66559,6000,7007,5000,3000,5000,2500
104557,130000,1,2,2,22,0,-1,-1,0,-1,0,8570,527,11249,7816,16578,16129,527,11249,1200,16578,0,33232
104558,200000,1,2,2,27,-1,-1,-1,0,-1,-1,13285,2150,14122,27413,35377,29922,2155,14122,23007,7212,29922,37790
104559,30000,0,2,1,39,2,0,0,0,0,2,18557,19643,20721,21867,24291,23766,1700,1700,1800,3100,0,565
104560,70000,0,2,2,36,0,0,0,0,0,0,20857,22199,23834,25353,27075,28092,2000,2000,2000,2000,3000,830
104561,80000,0,2,2,27,1,2,0,0,-2,-2,83062,81150,82150,0,0,0,0,3800,0,0,0,0
104562,160000,1,2,2,25,0,0,0,0,-1,-1,154365,130024,153258,29975,65683,53856,7000,29000,1200,69364,1600,2000
104563,30000,1,2,2,30,0,0,0,0,0,0,29329,29796,28191,28870,29319,21885,1498,1629,1316,765,652,1435
104564,180000,1,2,1,47,-1,-1,-2,-2,-2,-2,11900,4256,4000,4000,4000,4000,4256,4000,4000,4000,4000,4000
104565,150000,1,1,2,29,-1,-1,-1,0,-1,-1,560,290,549,204,16048,0,390,649,145,16048,0,0
104566,120000,1,3,1,36,0,0,0,0,0,2,91914,94638,96290,97913,102959,104872,4260,4371,4425,7900,4000,0
104567,200000,1,3,1,49,-1,2,2,2,0,0,52439,51040,56205,54723,58657,59983,0,6000,0,5000,2286,3000
104568,90000,1,2,1,49,0,0,0,0,0,0,91263,70251,45385,46331,47494,48433,3100,1800,1700,2000,1746,1941
104569,50000,0,2,2,24,-1,-1,-1,-1,0,-1,390,390,390,780,390,390,390,390,780,0,390,0
104570,310000,1,3,1,37,-2,-2,-2,-2,-2,-2,4052,6514,-3484,-3484,-3484,13833,6514,0,0,0,17317,0
104571,80000,0,2,2,24,0,0,0,0,0,0,79047,81120,69986,46965,46518,47330,3837,2800,2008,1700,2000,1800
104572,30000,0,3,1,51,0,0,0,0,0,-2,13386,13218,14453,15525,0,0,1218,1453,1525,0,0,0
104573,210000,1,1,1,37,0,0,0,0,0,0,211749,205947,201848,168664,172013,175557,7000,10015,10000,5331,5748,48061
104574,150000,0,1,2,33,0,0,0,0,0,0,78038,63176,52807,34199,32061,23682,5000,10116,5000,6000,3000,7000
104575,180000,0,1,2,33,0,0,0,-1,-1,-1,48252,39451,20027,15000,14958,-42,9024,1104,15000,14958,0,0
104576,60000,1,2,1,35,0,0,0,0,0,0,59449,58548,53054,47933,29254,29981,2300,2600,2000,1200,1200,1500
104577,230000,1,1,2,37,-2,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,18,0,0,0,0,0
104578,100000,0,2,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
104579,210000,1,1,1,37,0,0,-1,-1,-1,-1,24547,48302,4549,3085,7300,6583,4519,9098,3085,7300,6583,5060
104580,30000,1,2,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,7463,6804,0,0,0,7463,6804,4985
104581,500000,1,1,2,30,-2,-2,-1,-1,-2,-2,1078,5543,500,617,617,617,5562,810,617,0,0,28572
104582,150000,0,1,1,35,0,0,0,0,0,0,160292,153981,129725,103050,54447,46943,6100,5100,4200,1900,1600,1500
104583,50000,1,3,1,50,1,-1,3,2,2,-1,0,1381,1214,1494,457,5523,1381,0,457,0,5523,10379
104584,340000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
104585,220000,1,3,1,32,-1,0,0,0,0,0,8178,9509,9110,6401,7084,5625,9140,9046,6007,5030,5019,5018
104586,150000,0,2,1,35,0,0,0,0,0,0,129564,125063,118843,137751,141330,146389,10076,10050,30000,5000,6088,5150
104587,360000,0,1,2,30,-1,-1,-1,-1,0,0,9939,14212,44803,118712,34244,21269,14226,46012,129567,685,425,4137
104588,270000,0,2,1,27,0,0,0,0,0,0,21256,19819,19200,18527,18413,18010,1618,1569,631,652,637,541
104589,200000,0,3,1,28,-1,-1,-1,-1,-1,-2,1793,5189,8627,1530,-200,-200,5191,9003,1530,0,0,980
104590,420000,0,1,2,29,0,0,-1,0,0,0,16127,12074,85269,86388,87153,88957,1322,90499,3122,2915,3000,3150
104591,200000,1,2,1,43,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0
104592,90000,1,3,1,46,0,0,0,0,0,0,5965,6978,8152,9009,9359,9460,1120,1293,1150,500,400,400
104593,200000,1,2,1,29,0,0,0,0,0,0,74566,73700,73624,73928,72060,72393,3213,3304,3815,3004,3006,4012
104594,160000,1,2,1,38,-1,-1,-1,-1,-1,-1,6000,6000,6228,6000,6000,6000,6000,6228,6000,6000,6000,6000
104595,260000,0,1,1,40,1,-1,-1,-1,-1,-1,231,418,381,246,358,187,381,381,0,358,187,246
104596,50000,0,3,1,46,-1,2,2,-2,-2,-2,13473,12800,0,0,0,0,0,0,0,0,0,0
104597,260000,0,1,2,32,-1,-1,-1,2,-1,0,2112,728,100,100,499,499,733,100,0,499,0,0
104598,70000,0,3,3,61,3,2,2,0,0,0,8909,9812,9511,10828,11346,11589,1200,0,1482,1000,426,1000
104599,30000,1,2,2,22,2,2,2,-1,-1,2,200,200,200,29847,30089,27957,0,0,29847,340,0,0
104600,80000,1,1,2,25,0,0,0,0,0,0,3409,4489,5345,5454,5598,178,1144,1000,109,144,0,0
104601,70000,0,2,2,62,1,2,0,0,0,2,24635,23020,22496,22070,22101,20724,1100,1703,1000,1800,0,900
104602,20000,1,1,2,23,0,0,0,0,0,0,16931,17644,18679,18275,7953,8323,1300,1340,1207,300,500,500
104603,150000,1,1,2,36,0,0,0,0,0,0,43544,47751,49096,49848,52007,54161,5000,5000,3000,3000,3000,3500
104604,180000,1,3,2,42,0,0,0,0,0,0,102826,102646,82849,78064,73437,108072,5011,5006,5000,5005,42500,3000
104605,160000,1,2,1,49,0,0,0,0,0,0,76445,78013,19007,19392,19928,20445,4000,3000,1000,1000,1000,1000
104606,30000,1,2,1,43,-1,0,0,0,0,0,25166,26195,27209,27924,30204,30000,1437,1451,1166,2900,600,0
104607,50000,0,2,2,25,0,0,0,0,0,0,50479,48294,48735,45036,19246,18872,1649,11890,1367,668,675,673
104608,200000,0,3,2,31,0,0,0,-2,-1,0,6492,6069,-202,1201,1200,0,1050,0,1302,100,0,0
104609,30000,1,2,1,51,0,0,0,0,0,0,10874,11896,12906,13162,13438,13705,1205,1215,471,488,491,508
104610,20000,0,2,2,25,1,2,0,0,0,0,20415,18266,18921,19297,18926,17717,1264,1249,625,700,1000,1000
104611,260000,0,2,2,29,0,1,0,0,0,0,261055,258023,255278,202366,199645,197770,2289,8000,7145,6444,7500,6728
104612,270000,1,1,1,31,-2,-2,-2,-2,-2,-2,6181,12110,26069,36630,37390,19816,12140,26134,36650,37390,19816,5272
104613,50000,1,2,1,31,1,2,0,0,0,0,34644,33669,19124,18117,18496,18880,0,1597,649,671,691,700
104614,200000,0,2,1,27,0,0,0,0,0,0,112133,116017,119576,121954,124517,127441,5693,7000,4362,4525,5000,5000
104615,160000,1,2,1,26,-1,-1,-1,-1,-1,-1,1319,3934,399,690,590,0,3941,399,690,590,0,1926
104616,290000,0,1,1,34,0,-1,-1,0,0,0,91,-2,3931,7337,9304,-88,0,3934,3478,2104,0,0
104617,230000,0,2,1,46,0,0,0,0,0,0,117255,109450,109794,109143,107996,109230,5400,5505,5505,4000,4500,5000
104618,50000,0,2,1,32,0,0,0,0,0,0,19606,18516,16481,12518,7538,5854,5027,3053,5040,1000,1016,501
104619,20000,1,2,2,21,0,0,0,0,0,0,10109,11153,11841,4725,9135,18355,3000,2000,1200,5000,10000,8906
104620,20000,1,1,1,34,0,0,0,0,0,0,5048,6797,9489,11349,14176,15616,2000,3000,2000,3000,3000,3000
104621,20000,1,2,2,23,0,0,0,0,1,0,7148,8259,9376,10711,10623,10603,1303,1328,1579,147,152,287
104622,150000,0,2,1,35,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0
104623,260000,0,1,2,30,-1,-1,-1,-1,-1,-1,399,399,399,399,399,399,399,399,399,399,399,399
